yr,date,st,stname,mag,inj,fat,loss,closs,len,wid,slat,slon,location
2015,5/19/2015,TX,Texas,0,0,0,0.08,0.0,0.16,30,33.22,-98.17,"[33.22, -98.17]"
2015,5/20/2015,TX,Texas,0,0,0,0.08,0.0,0.31,30,33.78,-96.81,"[33.78, -96.81]"
2015,5/20/2015,TN,Tennessee,0,0,0,0.0,0.0,0.07,25,35.55,-89.3,"[35.55, -89.3]"
2015,5/20/2015,TN,Tennessee,0,0,0,0.01,0.0,1.23,70,35.6,-88.07,"[35.6, -88.07]"
2015,5/21/2015,NC,North Carolina,1,0,0,0.07,0.0,5.18,100,34.32,-78.35,"[34.32, -78.35]"
2015,5/22/2015,TX,Texas,0,0,0,0.0,0.0,0.41,100,30.48,-103.46,"[30.48, -103.46]"
2015,5/23/2015,WY,Wyoming,0,0,0,0.0,0.0,0.3,35,41.54,-105.84,"[41.54, -105.84]"
2015,5/23/2015,OK,Oklahoma,1,0,0,0.0,0.0,6.0,500,35.19,-98.0,"[35.19, -98.0]"
2015,5/23/2015,OK,Oklahoma,0,0,0,0.0,0.0,3.0,40,34.52,-96.97,"[34.52, -96.97]"
2015,5/23/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.2,20,34.76,-96.64,"[34.76, -96.64]"
2015,5/23/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.5,50,34.57,-97.15,"[34.57, -97.15]"
2015,5/23/2015,OK,Oklahoma,1,0,0,0.0,0.0,2.0,50,35.13,-97.62,"[35.13, -97.62]"
2015,5/23/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.2,50,34.67,-96.97,"[34.67, -96.97]"
2015,5/23/2015,OK,Oklahoma,1,0,0,0.0,0.0,3.75,100,34.89,-96.57,"[34.89, -96.57]"
2015,5/23/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.5,50,35.24,-97.62,"[35.24, -97.62]"
2015,5/23/2015,OK,Oklahoma,1,0,0,0.0,0.0,0.5,50,34.8,-97.36,"[34.8, -97.36]"
2015,5/23/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.2,50,35.11,-96.4,"[35.11, -96.4]"
2015,5/23/2015,TX,Texas,1,0,0,0.0,0.0,0.4,150,29.44,-98.58,"[29.44, -98.58]"
2015,5/23/2015,OK,Oklahoma,0,0,0,0.0,0.0,1.6,75,34.88,-95.17,"[34.88, -95.17]"
2015,5/23/2015,TX,Texas,0,0,0,0.0,0.0,5.71,100,30.13,-98.09,"[30.13, -98.09]"
2015,5/23/2015,TX,Texas,1,0,0,0.0,0.0,1.29,200,30.55,-97.97,"[30.55, -97.97]"
2015,5/23/2015,TX,Texas,0,0,0,0.0,0.0,2.51,200,30.15,-97.87,"[30.15, -97.87]"
2015,5/23/2015,TX,Texas,1,0,0,0.0,0.0,3.08,200,30.69,-97.94,"[30.69, -97.94]"
2015,5/23/2015,TX,Texas,0,0,0,0.0,0.0,1.16,125,30.52,-97.89,"[30.52, -97.89]"
2015,5/23/2015,TX,Texas,1,0,0,0.0,0.0,0.6,250,30.36,-97.69,"[30.36, -97.69]"
2015,5/23/2015,TX,Texas,1,0,0,0.0,0.0,0.81,200,30.17,-97.49,"[30.17, -97.49]"
2015,5/23/2015,TX,Texas,1,0,0,0.0,0.0,0.55,150,30.61,-97.81,"[30.61, -97.81]"
2015,5/23/2015,TX,Texas,0,0,0,0.0,0.0,0.26,50,30.77,-97.92,"[30.77, -97.92]"
2015,5/24/2015,TX,Texas,1,0,0,0.75,0.0,2.62,100,27.75,-97.43,"[27.75, -97.43]"
2015,5/24/2015,TX,Texas,1,0,0,0.1,0.0,4.91,40,32.88,-96.86,"[32.88, -96.86]"
2015,5/24/2015,TX,Texas,1,0,0,0.6,0.0,1.13,80,32.88,-96.96,"[32.88, -96.96]"
2015,5/24/2015,TX,Texas,0,4,0,0.2,0.0,0.5,50,29.67,-95.53,"[29.67, -95.53]"
2015,5/24/2015,TX,Texas,1,0,0,0.07,0.0,1.89,128,32.36,-94.36,"[32.36, -94.36]"
2015,5/24/2015,MO,Missouri,1,0,0,0.4,0.0,5.03,200,38.1,-93.71,"[38.1, -93.71]"
2015,5/24/2015,IA,Iowa,1,0,0,0.01,0.0,0.1,25,40.76,-91.48,"[40.76, -91.48]"
2015,5/24/2015,NE,Nebraska,0,0,0,0.0,0.0,0.1,20,42.92,-102.0,"[42.92, -102.0]"
2015,5/24/2015,NE,Nebraska,0,0,0,0.0,0.0,0.1,20,42.92,-101.99,"[42.92, -101.99]"
2015,5/24/2015,MO,Missouri,1,0,0,0.07,0.0,4.66,200,36.58,-92.71,"[36.58, -92.71]"
2015,5/24/2015,IL,Illinois,2,0,0,0.03,0.0,6.75,50,41.25,-90.99,"[41.25, -90.99]"
2015,5/24/2015,KS,Kansas,1,0,0,1.0,0.0,10.87,1200,37.23,-100.69,"[37.23, -100.69]"
2015,5/24/2015,KS,Kansas,0,0,0,0.0,0.0,0.71,150,37.1,-100.82,"[37.1, -100.82]"
2015,5/24/2015,KS,Kansas,0,0,0,0.0,0.0,2.4,100,37.3,-100.54,"[37.3, -100.54]"
2015,5/24/2015,KS,Kansas,0,0,0,0.0,0.0,3.1,100,37.34,-100.53,"[37.34, -100.53]"
2015,5/24/2015,KS,Kansas,1,0,0,0.0,0.0,13.2,800,37.41,-100.46,"[37.41, -100.46]"
2015,5/24/2015,KS,Kansas,2,0,0,0.0,0.0,14.62,250,37.53,-100.32,"[37.53, -100.32]"
2015,5/24/2015,KS,Kansas,1,0,0,0.0,0.0,6.43,75,37.67,-100.1,"[37.67, -100.1]"
2015,5/25/2015,MS,Mississippi,0,0,0,0.05,0.0,4.12,70,33.95,-88.64,"[33.95, -88.64]"
2015,5/25/2015,MS,Mississippi,1,0,0,0.15,0.0,2.51,150,33.98,-88.49,"[33.98, -88.49]"
2015,5/25/2015,TX,Texas,1,0,0,0.04,0.0,0.16,50,32.4,-100.72,"[32.4, -100.72]"
2015,5/25/2015,TX,Texas,0,0,0,0.0,0.0,1.06,40,32.54,-100.4,"[32.54, -100.4]"
2015,5/25/2015,MS,Mississippi,0,0,0,0.02,0.0,0.94,25,33.11,-89.18,"[33.11, -89.18]"
2015,5/25/2015,FL,Florida,0,4,0,0.0,0.0,0.06,10,26.11,-80.1,"[26.11, -80.1]"
2015,5/25/2015,TX,Texas,1,0,0,0.3,0.0,9.54,201,32.47,-94.34,"[32.47, -94.34]"
2015,5/25/2015,TX,Texas,1,0,0,0.0,0.0,2.39,100,30.25,-98.8,"[30.25, -98.8]"
2015,5/25/2015,TX,Texas,0,0,0,0.0,0.0,4.85,200,30.34,-98.49,"[30.34, -98.49]"
2015,5/25/2015,TX,Texas,1,0,0,0.04,0.0,0.42,90,31.1,-98.09,"[31.1, -98.09]"
2015,5/25/2015,TX,Texas,1,0,0,0.09,0.0,1.53,180,31.12,-98.06,"[31.12, -98.06]"
2015,5/25/2015,TX,Texas,1,0,0,0.09,0.0,5.66,600,31.24,-97.94,"[31.24, -97.94]"
2015,5/25/2015,TX,Texas,0,0,0,0.02,0.0,1.71,30,33.67,-96.59,"[33.67, -96.59]"
2015,5/25/2015,OK,Oklahoma,3,1,1,0.0,0.0,18.8,700,33.98,-96.27,"[33.98, -96.27]"
2015,5/25/2015,TX,Texas,1,0,0,0.05,0.0,0.33,100,30.64,-97.73,"[30.64, -97.73]"
2015,5/25/2015,OK,Oklahoma,2,0,0,0.0,0.0,8.0,1000,34.27,-96.09,"[34.27, -96.09]"
2015,5/25/2015,TX,Texas,0,0,0,0.07,0.0,2.43,100,33.78,-96.14,"[33.78, -96.14]"
2015,5/25/2015,TX,Texas,2,6,1,0.7,0.06,8.88,400,30.82,-97.12,"[30.82, -97.12]"
2015,5/25/2015,TX,Texas,0,0,0,0.0,0.01,0.33,25,31.75,-96.34,"[31.75, -96.34]"
2015,5/25/2015,OK,Oklahoma,1,0,0,0.0,0.0,1.0,400,34.54,-96.02,"[34.54, -96.02]"
2015,5/25/2015,TX,Texas,1,1,0,0.0,0.0,3.05,440,30.09,-97.54,"[30.09, -97.54]"
2015,5/25/2015,OK,Oklahoma,2,0,0,0.04,0.0,13.3,1000,34.55,-95.22,"[34.55, -95.22]"
2015,5/25/2015,OK,Oklahoma,1,0,0,0.01,0.0,6.4,600,34.65,-94.86,"[34.65, -94.86]"
2015,5/25/2015,OK,Oklahoma,1,0,0,0.0,0.0,7.5,250,34.97,-94.87,"[34.97, -94.87]"
2015,5/25/2015,OK,Oklahoma,2,0,0,0.5,0.0,15.5,1700,34.98,-94.67,"[34.98, -94.67]"
2015,5/25/2015,TX,Texas,0,0,0,0.0,0.0,1.7,50,29.1,-98.13,"[29.1, -98.13]"
2015,5/25/2015,TX,Texas,1,0,0,0.0,0.0,4.06,100,29.79,-96.95,"[29.79, -96.95]"
2015,5/25/2015,AR,Arkansas,1,0,0,0.01,0.0,0.43,100,34.99,-93.19,"[34.99, -93.19]"
2015,5/25/2015,AR,Arkansas,1,0,0,0.3,0.0,1.91,250,35.01,-93.17,"[35.01, -93.17]"
2015,5/25/2015,TX,Texas,2,0,0,0.25,0.0,19.45,600,32.12,-94.94,"[32.12, -94.94]"
2015,5/25/2015,TX,Texas,0,0,0,0.0,0.0,1.81,150,29.25,-97.87,"[29.25, -97.87]"
2015,5/25/2015,TX,Texas,1,0,0,0.6,0.0,21.6,1251,32.24,-94.46,"[32.24, -94.46]"
2015,5/25/2015,LA,Louisiana,1,0,0,0.5,0.0,0.43,91,32.39,-93.79,"[32.39, -93.79]"
2015,5/26/2015,LA,Louisiana,1,0,0,0.0,0.0,0.37,100,29.97,-90.25,"[29.97, -90.25]"
2015,5/26/2015,IL,Illinois,1,0,0,0.01,0.0,4.0,50,41.32,-90.05,"[41.32, -90.05]"
2015,5/26/2015,IA,Iowa,1,0,0,0.0,0.0,0.13,25,42.23,-90.75,"[42.23, -90.75]"
2015,5/26/2015,IL,Illinois,1,0,0,0.01,0.0,2.4,50,41.52,-89.44,"[41.52, -89.44]"
2015,5/26/2015,WI,Wisconsin,0,0,0,0.0,0.0,0.05,20,42.7,-89.65,"[42.7, -89.65]"
2015,5/26/2015,IL,Illinois,0,0,0,0.01,0.0,0.4,50,41.78,-87.8,"[41.78, -87.8]"
2015,5/26/2015,GA,Georgia,1,0,0,0.1,0.0,9.75,350,32.89,-84.71,"[32.89, -84.71]"
2015,5/26/2015,OH,Ohio,1,2,0,0.75,0.0,0.59,70,39.7,-84.1,"[39.7, -84.1]"
2015,5/26/2015,TX,Texas,0,0,0,0.0,0.0,2.16,75,32.79,-98.54,"[32.79, -98.54]"
2015,5/26/2015,TX,Texas,0,0,0,0.0,0.0,0.5,60,32.68,-98.46,"[32.68, -98.46]"
2015,5/26/2015,TX,Texas,0,0,0,0.0,0.0,0.63,80,32.57,-98.34,"[32.57, -98.34]"
2015,5/26/2015,OK,Oklahoma,0,0,0,0.0,0.0,0.2,30,35.52,-98.63,"[35.52, -98.63]"
2015,5/27/2015,TX,Texas,0,0,0,0.0,0.0,0.33,10,30.0,-98.38,"[30.0, -98.38]"
2015,5/27/2015,CO,Colorado,0,0,0,0.0,0.0,0.5,25,40.33,-102.3,"[40.33, -102.3]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,2.24,25,39.06,-101.18,"[39.06, -101.18]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,0.28,50,38.29,-100.56,"[38.29, -100.56]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,1.49,100,38.34,-100.53,"[38.34, -100.53]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,0.83,75,38.36,-100.48,"[38.36, -100.48]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,1.43,100,38.38,-100.73,"[38.38, -100.73]"
2015,5/27/2015,TX,Texas,2,3,0,0.0,0.0,1.39,1200,35.97,-100.42,"[35.97, -100.42]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,0.49,75,37.6,-100.97,"[37.6, -100.97]"
2015,5/27/2015,KS,Kansas,1,0,0,1.0,0.0,2.39,150,37.59,-100.95,"[37.59, -100.95]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,5.04,125,38.28,-100.32,"[38.28, -100.32]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,3.4,200,38.17,-100.33,"[38.17, -100.33]"
2015,5/27/2015,TX,Texas,1,0,0,0.0,0.0,1.12,600,35.94,-100.44,"[35.94, -100.44]"
2015,5/27/2015,TX,Texas,0,0,0,0.0,0.0,1.12,600,35.94,-100.44,"[35.94, -100.44]"
2015,5/27/2015,TX,Texas,0,0,0,0.0,0.0,0.53,400,35.98,-100.42,"[35.98, -100.42]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,2.0,100,38.16,-100.29,"[38.16, -100.29]"
2015,5/27/2015,KS,Kansas,0,0,0,0.0,0.0,1.0,75,37.98,-100.35,"[37.98, -100.35]"
2015,5/27/2015,TX,Texas,0,0,0,0.0,0.0,2.17,100,31.01,-103.28,"[31.01, -103.28]"
2015,5/27/2015,TX,Texas,0,0,0,0.0,0.0,4.08,200,30.98,-103.26,"[30.98, -103.26]"
2015,5/28/2015,OK,Oklahoma,1,0,0,0.05,0.0,0.5,75,34.77,-95.04,"[34.77, -95.04]"
2015,5/28/2015,AR,Arkansas,1,0,0,0.03,0.0,1.6,100,36.26,-94.36,"[36.26, -94.36]"
2015,5/28/2015,AR,Arkansas,0,0,0,0.01,0.0,0.2,50,36.4,-94.24,"[36.4, -94.24]"
2015,5/28/2015,KS,Kansas,0,0,0,0.0,0.0,0.5,20,38.43,-101.7,"[38.43, -101.7]"
2015,5/28/2015,TX,Texas,0,0,0,0.0,0.0,1.06,50,32.92,-101.64,"[32.92, -101.64]"
2015,5/28/2015,CO,Colorado,0,0,0,0.0,0.0,0.27,50,37.16,-103.36,"[37.16, -103.36]"
2015,5/28/2015,KS,Kansas,0,0,0,0.0,0.0,1.91,50,38.34,-101.39,"[38.34, -101.39]"
2015,5/28/2015,KS,Kansas,0,0,0,0.0,0.0,0.25,25,38.32,-101.3,"[38.32, -101.3]"
2015,5/28/2015,CO,Colorado,0,0,0,0.0,0.0,0.98,25,39.16,-102.55,"[39.16, -102.55]"
2015,5/28/2015,KS,Kansas,0,0,0,0.0,0.0,1.85,75,38.3,-101.11,"[38.3, -101.11]"
2015,5/28/2015,CO,Colorado,0,0,0,0.0,0.0,0.43,50,37.23,-102.38,"[37.23, -102.38]"
2015,5/28/2015,KS,Kansas,0,0,0,0.0,0.0,1.67,75,38.25,-100.97,"[38.25, -100.97]"
2015,5/28/2015,ND,North Dakota,0,0,0,0.0,0.0,2.0,100,48.37,-97.24,"[48.37, -97.24]"
2015,5/28/2015,TX,Texas,0,0,0,0.0,0.0,0.5,50,33.98,-99.82,"[33.98, -99.82]"
2015,5/29/2015,MS,Mississippi,0,0,0,0.0,0.0,0.01,10,33.39,-90.61,"[33.39, -90.61]"
2015,5/29/2015,OK,Oklahoma,1,0,0,0.03,0.0,5.0,400,35.39,-95.14,"[35.39, -95.14]"
2015,5/29/2015,OK,Oklahoma,0,0,0,0.02,0.0,1.5,100,35.49,-95.09,"[35.49, -95.09]"
2015,5/29/2015,OK,Oklahoma,1,0,0,0.06,0.0,9.5,1500,36.37,-95.08,"[36.37, -95.08]"
2015,5/29/2015,NM,New Mexico,0,0,0,0.0,0.0,3.07,25,33.69,-103.3,"[33.69, -103.3]"
2015,5/29/2015,IL,Illinois,1,0,0,0.0,0.0,4.68,200,39.27,-90.45,"[39.27, -90.45]"
2015,5/30/2015,IN,Indiana,1,0,0,0.05,0.0,0.28,40,39.74,-86.08,"[39.74, -86.08]"
2015,5/31/2015,PA,Pennsylvania,0,0,0,0.02,0.0,1.1,250,41.2,-80.46,"[41.2, -80.46]"
2015,6/1/2015,FL,Florida,0,0,0,0.0,0.0,0.1,10,28.55,-81.75,"[28.55, -81.75]"
2015,6/2/2015,ND,North Dakota,0,0,0,0.0,0.0,0.86,20,47.36,-102.82,"[47.36, -102.82]"
2015,6/3/2015,WY,Wyoming,0,0,0,0.0,0.0,0.01,10,43.83,-105.79,"[43.83, -105.79]"
2015,6/3/2015,KS,Kansas,1,0,0,0.2,0.0,0.97,125,39.34,-98.52,"[39.34, -98.52]"
2015,6/3/2015,KS,Kansas,1,0,0,0.25,0.0,1.21,100,39.35,-98.49,"[39.35, -98.49]"
2015,6/3/2015,KS,Kansas,0,0,0,0.03,0.0,0.26,25,39.33,-98.44,"[39.33, -98.44]"
2015,6/4/2015,NC,North Carolina,0,0,0,0.01,0.0,0.13,100,35.97,-76.23,"[35.97, -76.23]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,0.08,25,39.2,-104.29,"[39.2, -104.29]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,0.53,100,39.18,-104.13,"[39.18, -104.13]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,0.35,50,39.16,-104.12,"[39.16, -104.12]"
2015,6/4/2015,CO,Colorado,1,0,0,0.0,0.0,2.0,400,39.15,-104.12,"[39.15, -104.12]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,0.04,50,39.14,-104.06,"[39.14, -104.06]"
2015,6/4/2015,CO,Colorado,1,0,0,0.0,0.0,0.22,100,39.09,-104.05,"[39.09, -104.05]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,5.05,200,39.12,-104.11,"[39.12, -104.11]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,0.61,100,39.07,-104.03,"[39.07, -104.03]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,1.01,100,39.04,-104.04,"[39.04, -104.04]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,2.0,300,39.06,-104.04,"[39.06, -104.04]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,2.98,300,39.04,-104.02,"[39.04, -104.02]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,1.62,200,39.03,-104.02,"[39.03, -104.02]"
2015,6/4/2015,CO,Colorado,3,0,0,0.0,0.0,6.71,440,40.25,-105.08,"[40.25, -105.08]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,0.32,100,39.03,-104.01,"[39.03, -104.01]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,0.77,200,39.02,-104.0,"[39.02, -104.0]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,1.33,100,38.98,-103.99,"[38.98, -103.99]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,1.09,100,38.97,-103.98,"[38.97, -103.98]"
2015,6/4/2015,CO,Colorado,0,0,0,0.0,0.0,1.06,200,38.93,-103.99,"[38.93, -103.99]"
2015,6/4/2015,KS,Kansas,0,0,0,0.0,0.0,0.6,25,39.52,-100.66,"[39.52, -100.66]"
2015,6/5/2015,CO,Colorado,2,0,0,0.03,0.0,1.47,300,39.53,-102.92,"[39.53, -102.92]"
2015,6/5/2015,CO,Colorado,1,0,0,0.0,0.0,0.59,50,39.53,-104.64,"[39.53, -104.64]"
2015,6/5/2015,NV,Nevada,1,0,0,0.0,0.0,1.54,40,38.53,-118.6,"[38.53, -118.6]"
2015,6/5/2015,CO,Colorado,0,0,0,0.0,0.0,0.1,100,39.69,-103.06,"[39.69, -103.06]"
2015,6/5/2015,CO,Colorado,0,0,0,0.0,0.0,4.53,150,39.43,-102.74,"[39.43, -102.74]"
2015,6/5/2015,CO,Colorado,0,0,0,0.0,0.0,1.98,150,39.51,-102.59,"[39.51, -102.59]"
2015,6/5/2015,KS,Kansas,0,0,0,0.0,0.0,8.56,75,39.07,-101.23,"[39.07, -101.23]"
2015,6/5/2015,KS,Kansas,0,0,0,0.0,0.0,0.1,10,39.07,-101.23,"[39.07, -101.23]"
2015,6/6/2015,UT,Utah,0,0,0,0.0,0.0,28.72,50,37.06,-109.75,"[37.06, -109.75]"
2015,6/7/2015,IA,Iowa,0,0,0,0.0,0.0,0.71,60,42.24,-94.14,"[42.24, -94.14]"
2015,6/7/2015,IA,Iowa,0,0,0,0.01,0.0,2.83,40,42.1,-94.02,"[42.1, -94.02]"
2015,6/7/2015,IA,Iowa,0,0,0,0.0,0.0,1.44,30,42.17,-93.96,"[42.17, -93.96]"
2015,6/7/2015,IA,Iowa,1,0,0,0.09,0.0,0.92,35,42.0,-93.61,"[42.0, -93.61]"
2015,6/7/2015,IN,Indiana,0,0,0,0.0,0.0,0.25,50,41.24,-87.22,"[41.24, -87.22]"
2015,6/7/2015,IN,Indiana,0,0,0,0.0,0.0,2.76,50,41.24,-87.14,"[41.24, -87.14]"
2015,6/7/2015,IN,Indiana,1,0,0,0.0,0.0,0.25,100,41.24,-86.82,"[41.24, -86.82]"
2015,6/7/2015,IL,Illinois,0,0,0,0.01,0.0,0.04,10,40.02,-89.7,"[40.02, -89.7]"
2015,6/7/2015,IL,Illinois,0,0,0,0.09,0.01,2.7,25,40.03,-88.49,"[40.03, -88.49]"
2015,6/8/2015,PA,Pennsylvania,0,0,0,0.0,0.0,0.12,20,40.74,-76.55,"[40.74, -76.55]"
2015,6/9/2015,SC,South Carolina,0,0,0,0.0,0.0,0.21,25,33.37,-80.0,"[33.37, -80.0]"
2015,6/9/2015,NY,New York,0,0,0,0.0,0.0,0.17,25,42.83,-73.96,"[42.83, -73.96]"
2015,6/10/2015,NM,New Mexico,0,0,0,0.0,0.0,0.18,20,36.59,-108.07,"[36.59, -108.07]"
2015,6/10/2015,FL,Florida,0,0,0,0.0,0.0,0.78,100,29.78,-81.43,"[29.78, -81.43]"
2015,6/10/2015,FL,Florida,0,0,0,0.01,0.0,0.21,10,26.97,-80.09,"[26.97, -80.09]"
2015,6/10/2015,NY,New York,0,0,0,0.04,0.0,0.32,50,42.96,-77.28,"[42.96, -77.28]"
2015,6/11/2015,MO,Missouri,0,0,0,0.0,0.0,0.2,25,40.51,-95.28,"[40.51, -95.28]"
2015,6/11/2015,IL,Illinois,1,0,0,0.0,0.01,5.94,50,41.27,-90.71,"[41.27, -90.71]"
2015,6/11/2015,CO,Colorado,0,0,0,0.0,0.0,1.25,50,37.5,-102.73,"[37.5, -102.73]"
2015,6/12/2015,TX,Texas,0,0,0,0.0,0.0,0.2,50,34.76,-102.52,"[34.76, -102.52]"
2015,6/12/2015,KS,Kansas,0,0,0,0.0,0.0,0.98,50,37.11,-95.39,"[37.11, -95.39]"
2015,6/12/2015,TX,Texas,0,0,0,0.0,0.0,0.52,100,32.92,-102.44,"[32.92, -102.44]"
2015,6/13/2015,NC,North Carolina,1,0,0,0.01,0.0,0.28,75,35.83,-77.07,"[35.83, -77.07]"
2015,6/13/2015,MO,Missouri,1,0,0,0.0,0.0,1.95,50,38.96,-91.16,"[38.96, -91.16]"
2015,6/14/2015,NE,Nebraska,0,0,0,0.0,0.0,1.04,25,41.04,-100.69,"[41.04, -100.69]"
2015,6/14/2015,KS,Kansas,0,0,0,0.0,0.0,0.01,20,38.61,-96.81,"[38.61, -96.81]"
2015,6/15/2015,WI,Wisconsin,0,0,0,0.0,0.0,0.35,25,44.4,-87.94,"[44.4, -87.94]"
2015,6/15/2015,WY,Wyoming,0,0,0,0.0,0.0,1.03,30,41.9,-106.04,"[41.9, -106.04]"
2015,6/15/2015,IL,Illinois,1,0,0,0.1,0.0,4.11,150,41.32,-88.03,"[41.32, -88.03]"
2015,6/15/2015,MI,Michigan,0,0,0,0.01,0.0,0.28,50,42.88,-83.94,"[42.88, -83.94]"
2015,6/16/2015,UT,Utah,0,0,0,0.0,0.0,0.98,50,40.78,-109.35,"[40.78, -109.35]"
2015,6/16/2015,WY,Wyoming,0,0,0,0.0,0.0,1.0,35,42.76,-105.77,"[42.76, -105.77]"
2015,6/17/2015,OK,Oklahoma,0,0,0,0.15,0.0,0.12,66,33.94,-94.67,"[33.94, -94.67]"
2015,6/17/2015,WI,Wisconsin,0,0,0,0.0,0.0,0.21,25,45.06,-91.99,"[45.06, -91.99]"
2015,6/17/2015,TX,Texas,0,0,0,0.01,0.0,0.17,20,27.67,-98.09,"[27.67, -98.09]"
2015,6/17/2015,WI,Wisconsin,0,0,0,0.0,0.0,0.1,25,45.26,-92.4,"[45.26, -92.4]"
2015,6/17/2015,WV,West Virginia,1,0,0,0.3,0.0,1.77,150,38.85,-80.16,"[38.85, -80.16]"
2015,6/18/2015,LA,Louisiana,1,0,0,0.05,0.0,0.56,126,32.04,-93.7,"[32.04, -93.7]"
2015,6/18/2015,LA,Louisiana,1,0,0,0.07,0.0,3.49,190,32.19,-93.84,"[32.19, -93.84]"
2015,6/18/2015,OH,Ohio,1,0,0,0.11,0.0,8.52,100,40.98,-81.4,"[40.98, -81.4]"
2015,6/18/2015,VA,Virginia,0,0,0,0.01,0.0,5.56,100,38.0,-76.88,"[38.0, -76.88]"
2015,6/18/2015,VA,Virginia,0,0,0,0.01,0.0,3.06,50,37.85,-76.67,"[37.85, -76.67]"
2015,6/18/2015,VA,Virginia,0,0,0,0.01,0.0,3.82,50,37.74,-76.55,"[37.74, -76.55]"
2015,6/19/2015,IL,Illinois,1,0,0,0.0,0.0,1.67,50,38.57,-88.85,"[38.57, -88.85]"
2015,6/19/2015,KY,Kentucky,0,0,0,0.0,0.01,1.79,150,36.68,-88.52,"[36.68, -88.52]"
2015,6/19/2015,IL,Illinois,0,0,0,0.03,0.0,0.09,25,38.71,-87.55,"[38.71, -87.55]"
2015,6/19/2015,IL,Illinois,0,0,0,0.01,0.05,4.92,200,37.98,-88.37,"[37.98, -88.37]"
2015,6/19/2015,IN,Indiana,0,0,0,0.0,0.0,0.33,50,38.0,-86.78,"[38.0, -86.78]"
2015,6/19/2015,IL,Illinois,1,0,0,0.01,0.0,0.4,50,37.54,-88.93,"[37.54, -88.93]"
2015,6/19/2015,IL,Illinois,0,0,0,0.01,0.0,0.13,30,38.75,-88.1,"[38.75, -88.1]"
2015,6/19/2015,IL,Illinois,0,0,0,0.02,0.0,0.52,50,38.76,-88.1,"[38.76, -88.1]"
2015,6/19/2015,IL,Illinois,1,0,0,0.5,0.0,0.92,150,37.88,-88.96,"[37.88, -88.96]"
2015,6/19/2015,IL,Illinois,1,0,0,0.03,0.0,0.2,75,37.77,-89.32,"[37.77, -89.32]"
2015,6/19/2015,IL,Illinois,0,0,0,0.0,0.01,0.49,50,38.07,-88.67,"[38.07, -88.67]"
2015,6/19/2015,IL,Illinois,0,0,0,0.0,0.0,0.1,30,38.08,-89.15,"[38.08, -89.15]"
2015,6/19/2015,MT,Montana,0,0,0,0.0,0.0,1.0,50,45.31,-104.9,"[45.31, -104.9]"
2015,6/19/2015,SD,South Dakota,2,0,0,0.1,0.0,19.69,100,44.42,-103.01,"[44.42, -103.01]"
2015,6/20/2015,OH,Ohio,0,0,0,0.01,0.0,0.12,77,39.41,-81.83,"[39.41, -81.83]"
2015,6/20/2015,ND,North Dakota,0,0,0,0.0,0.0,0.1,50,48.49,-99.05,"[48.49, -99.05]"
2015,6/20/2015,IA,Iowa,1,0,0,0.08,0.01,3.57,175,41.12,-92.65,"[41.12, -92.65]"
2015,6/20/2015,VA,Virginia,0,0,0,0.05,0.0,2.08,100,38.73,-77.55,"[38.73, -77.55]"
2015,6/20/2015,MD,Maryland,0,0,0,0.01,0.0,1.47,75,39.26,-77.47,"[39.26, -77.47]"
2015,6/20/2015,IA,Iowa,1,0,0,0.05,0.01,1.38,75,41.17,-91.69,"[41.17, -91.69]"
2015,6/20/2015,ND,North Dakota,0,0,0,0.0,0.0,1.5,50,47.5,-98.44,"[47.5, -98.44]"
2015,6/20/2015,VA,Virginia,0,0,0,0.03,0.0,1.3,50,38.04,-77.32,"[38.04, -77.32]"
