fat,len,wid,slat,slon
0,2.0,300,39.0584,-104.04299999999999
0,1.1,25,42.6083,-91.0986
0,0.2,50,40.32,-85.83
0,0.0,50,46.33,-98.12
0,8.41,150,37.11,-89.2
0,0.8,25,37.22,-76.82
0,7.94,50,36.01,-85.21
0,5.2,100,37.27,-87.9
0,4.04,50,41.2449,-85.829
0,18.0,50,43.88,-89.98
0,1.0,200,36.18,-87.43
0,13.3,1000,34.552,-95.2235
0,0.67,200,31.87,-101.381
0,2.34,100,38.444,-89.4215
0,0.36,264,31.4219,-89.2508
0,0.2,0,25.53,-80.5
0,0.3,0,29.97,-95.7
0,0.06,25,40.73,-91.8
0,0.1,50,40.06,-104.42
0,0.01,20,40.4411,-88.3735
0,0.5,25,46.82,-97.53
0,0.1,10,45.391,-98.0978
0,0.1,50,40.68,-103.83
0,0.0,30,46.82,-100.18
0,23.0,100,38.44,-101.84
0,0.2,50,43.05,-116.38
0,4.29,250,35.9616,-80.0785
0,0.03,25,27.7364,-97.3628
0,0.1,10,41.4,-99.87
0,6.03,100,31.0789,-95.5773
0,6.0,75,38.45,-97.25
1,5.0,200,29.98,-85.4
0,3.22,25,42.1417,-91.2288
0,0.1,23,39.2,-99.3
0,7.8,100,43.068,-85.128
0,1.0,50,37.67,-98.13
0,10.0,60,46.4,-95.02
0,0.18,80,30.546999999999997,-88.37
0,3.55,440,37.4956,-91.9515
0,0.1,25,35.67,-101.08
0,0.53,50,35.448,-100.299
0,7.6,200,36.9,-90.78
0,1.69,75,32.7402,-95.5606
0,2.82,75,32.2203,-90.9637
0,3.0,100,42.18,-93.28
0,0.1,10,41.3505,-99.5197
0,7.0,440,34.9285,-94.708
0,15.46,200,36.9801,-87.6681
0,4.0,100,36.75,-77.33
0,6.0,25,48.85,-96.82
0,2.8,75,34.6809,-76.9226
0,1.98,100,34.827,-79.834
0,0.0,0,0.0,0.0
0,0.1,20,41.19,-101.71
0,0.6,30,35.47,-76.81
0,0.1,50,42.97,-76.43
0,3.0,1320,35.92,-80.98
1,15.0,0,43.05,-102.85
0,0.4,50,34.8409,-97.0099
0,1.13,75,35.47,-77.26
0,3.5,70,39.12,-77.12
0,2.41,100,32.92,-88.66
0,1.32,250,36.371,-81.086
0,4.23,50,41.5025,-90.167
0,0.1,23,47.98,-96.93
13,16.0,200,28.7,-81.35
0,4.86,100,40.7732,-89.9174
0,2.94,350,33.7202,-83.8795
0,4.9,0,41.93,-84.2
0,0.62,10,44.58,-97.64
0,1.4,100,38.27,-87.0
0,0.6,30,35.1,-96.13
0,4.2,320,35.3,-86.28
0,1.85,75,38.2951,-101.10600000000001
0,0.2,130,40.72,-73.45
0,1.35,175,37.1853,-78.1795
0,0.3,10,39.4376,-88.4855
0,0.86,50,43.84,-97.82
0,3.2,75,38.52,-100.47
0,5.44,300,37.57,-92.8
0,0.2,50,36.8,-76.1
0,0.98,240,31.9298,-93.9018
0,0.25,25,40.11,-102.74
0,2.13,250,37.5328,-89.5413
0,1.0,80,38.82,-95.63
1,35.0,1760,41.43,-86.9
0,0.12,10,39.7822,-87.869
0,4.15,300,40.6918,-86.8785
0,2.81,200,47.94,-94.66
0,0.2,10,38.23,-121.52
0,0.1,23,42.07,-91.67
0,0.1,20,42.558,-110.1055
0,7.0,400,43.13,-96.97
0,0.5,60,37.02,-96.25
0,3.1,25,42.98,-89.33
0,0.5,100,35.05,-85.5416
0,0.2,25,39.85,-100.97
0,0.1,50,39.93,-85.35
0,5.25,50,34.4992,-92.1013
0,3.27,175,32.4443,-84.9555
0,0.58,25,38.2018,-102.646
1,10.0,200,37.18,-85.32
0,0.1,30,26.52,-80.03
0,0.2,50,43.62,-96.39
0,1.93,100,27.8685,-97.9442
0,2.0,100,34.98,-101.37
0,25.0,0,35.72,-94.48
0,0.1,10,27.3,-81.37
0,0.2,25,48.17,-97.99
0,6.0,2400,42.33,-85.35
0,1.2,23,29.3,-94.82
0,0.5,40,27.92,-82.8
0,2.0,1,29.77,-81.38
0,34.9,500,35.0,-92.37
0,1.9,100,37.3,-79.05
0,0.2,30,41.97,-104.0
2,43.2,1790,31.92,-84.55
0,5.15,200,30.9619,-89.7115
0,28.58,450,32.76,-90.46
1,6.0,880,37.57,-94.62
0,1.42,150,32.0526,-96.9653
0,0.2,20,45.17,-90.4
0,2.98,300,35.7771,-87.6505
0,9.2,250,31.7579,-88.7559
0,0.8,50,42.5,-99.4
0,0.1,10,29.58,-96.38
0,0.1,10,36.27,-89.48
0,0.2,25,34.57,-77.42
0,0.5,25,40.33,-102.3
0,0.5,25,26.7893,-80.6356
2,12.3,450,35.5,-86.22
0,0.3,30,37.13,-101.67
0,7.0,100,41.47,-75.13
0,0.1,50,40.22,-103.39
0,2.5,50,39.33,-88.45
0,0.47,150,40.5088,-78.6037
2,5.0,150,34.73,-101.85
0,0.2,0,45.92,-94.37
0,0.5,50,38.27,-98.97
0,0.32,50,34.4901,-86.2613
0,0.1,30,41.97,-92.58
4,68.1,2900,34.8057,-92.6075
0,0.1,0,36.3,-98.15
0,0.8,250,40.42,-96.37
0,4.32,100,32.5731,-88.8309
0,1.86,600,31.339,-83.6184
0,61.51,880,32.5369,-85.6566
0,1.06,400,37.6743,-76.6037
0,10.0,400,34.753,-98.056
0,7.28,100,46.87,-102.05
2,7.01,100,38.19,-87.87
0,0.4,40,29.2,-81.02
0,3.08,630,32.8071,-83.0795
0,0.2,30,39.98,-99.12
0,4.0,50,30.3,-89.85
0,1.25,150,41.4345,-90.7256
0,0.1,75,38.1,-102.43
0,1.84,150,39.5378,-102.9588
0,3.13,40,40.7331,-94.4586
0,0.3,50,37.67,-77.3
0,0.1,50,43.68,-93.08
0,0.5,200,38.2,-84.85
0,2.6,200,38.93,-97.43
0,10.0,800,34.9854,-85.6377
0,0.1,10,40.32,-89.17
0,0.1,10,40.92,-89.67
0,2.6,250,36.5827,-83.6789
0,4.0,13,30.73,-81.53
0,8.0,60,44.57,-91.83
0,0.5,75,38.0,-105.68
0,5.0,100,35.03,-84.42
0,0.5,110,37.48,-97.9
0,0.5,50,34.8701,-95.5599
0,0.3,30,29.88,-84.4
0,0.2,20,43.1,-102.13
0,0.12,25,28.2555,-82.6883
0,0.45,50,37.9,-100.62
0,1.0,50,33.38,-79.93
0,1.28,75,37.812,-96.9931
0,0.7,30,41.45,-76.72
0,0.9,100,36.6764,-96.494
0,0.1,20,33.43,-100.33
0,0.1,50,38.05,-103.28
9,75.09,1300,34.5955,-89.7055
0,2.5,30,39.37,-87.98
0,4.5,100,38.03,-98.6
0,0.4,100,46.81,-96.58
0,0.48,75,39.07,-104.18799999999999
0,6.5,100,32.9173,-87.3345
0,3.42,20,30.61,-92.4
0,0.2,10,39.07,-88.75
0,0.24,30,29.3038,-89.3808
0,0.2,20,39.32,-101.52
0,0.2,50,26.3459,-80.1321
0,0.2,20,34.72,-76.7
0,4.82,150,30.4034,-99.467
0,3.51,50,45.19,-92.13
0,3.0,100,35.3,-79.12
0,1.47,75,39.2604,-77.465
0,0.5,10,42.35,-72.7
0,0.15,10,44.1736,-89.4987
0,0.25,10,39.38,-101.71
0,13.0,200,37.1,-101.1
0,0.1,100,38.7,-75.07
0,0.67,20,29.6777,-91.3063
0,0.48,50,37.5998,-100.68
0,0.7,40,42.43,-94.32
0,0.2,30,33.67,-98.82
0,4.0,400,46.25,-97.42
0,11.0,50,37.39,-76.59
0,0.2,50,38.88,-95.38
0,0.1,0,35.32,-100.97
0,1.0,50,42.95,-100.9
0,0.1,30,40.27,-90.1
0,4.5,50,32.6783,-99.8247
0,3.69,300,41.1887,-76.4065
0,1.57,30,41.3645,-94.3187
0,1.12,75,39.598,-76.705
0,1.2,100,34.23,-81.42
0,5.55,50,36.3273,-86.915
0,8.0,50,44.92,-92.55
0,1.55,100,32.6056,-95.7526
0,1.0,50,34.62,-86.95
0,0.14,20,39.5781,-88.4143
0,13.19,1232,32.0597,-91.9371
0,0.8,25,36.1218,-89.9926
0,0.1,10,28.02,-97.05
0,2.5,100,37.03,-100.95
0,1.0,50,33.6,-92.48
0,0.2,25,29.6,-90.72
0,0.51,40,40.5179,-86.9492
0,29.64,400,33.7336,-87.2864
0,0.2,50,42.13,-96.35
0,1.03,400,42.5192,-94.5794
0,4.0,10,43.45,-95.22
0,2.0,40,41.58,-95.08
0,0.1,20,33.05,-97.48
0,1.0,250,41.077,-79.566
0,0.1,50,41.18,-90.58
0,0.9,50,29.776,-95.844
0,0.1,20,32.38,-98.17
0,0.62,30,42.59,-94.36
0,9.5,1500,36.3703,-95.0809
0,8.36,880,33.13,-103.45
0,0.2,30,30.68,-98.02
0,4.82,100,34.21,-83.89
0,0.1,30,34.87,-87.62
0,4.35,200,36.8684,-87.7779
0,1.13,50,32.81,-98.54
0,5.73,300,42.98,-95.54
0,10.83,1250,33.6446,-92.6805
0,0.1,20,38.37,-101.63
0,2.0,50,41.03,-88.88
0,11.56,1500,36.4998,-100.0506
0,3.0,70,27.6,-81.97
0,2.94,200,41.6767,-77.9897
0,0.75,10,40.94,-83.37
0,0.46,30,48.39,-104.49
0,0.3,30,31.5,-83.85
0,0.2,30,37.75,-89.72
0,0.2,20,41.55,-100.87
0,0.1,30,28.47,-98.18
0,6.4,300,38.91,-99.61
0,0.1,30,33.13,-96.12
0,0.02,25,40.2414,-93.6386
0,1.0,110,37.17,-95.1
0,3.0,400,35.62,-94.03
0,0.2,70,39.63,-99.7
0,6.3,200,34.12,-98.5
0,1.06,75,30.046,-82.0734
0,0.3,33,41.8,-90.57
1,0.77,20,30.62,-90.5
0,1.48,40,39.4155,-82.2582
0,1.0,20,40.65,-98.15
0,0.41,50,39.837,-89.0869
0,0.1,25,32.33,-85.58
0,1.58,75,32.3778,-94.2514
0,0.08,25,39.2012,-104.292
0,3.54,100,35.96,-80.46
0,5.8,1150,48.13,-97.21
0,5.0,20,30.6,-92.17
0,0.1,20,40.45,-89.03
0,2.94,50,41.24,-86.3
0,0.2,30,38.0643,-104.715
0,0.0,16,43.73,-116.68
0,1.4,273,31.17,-97.47
0,1.0,100,39.72,-99.27
2,1.5,450,43.73,-105.47
0,76.5,500,40.38,-94.37
0,0.74,60,40.8085,-85.8807
0,0.52,25,36.5983,-102.8152
0,0.04,5,45.78,-97.05
0,0.7,50,31.91,-97.43
0,3.52,200,38.1599,-86.82
0,3.4,100,37.05,-87.5779
0,0.04,25,41.5824,-98.83
0,3.02,50,27.7,-82.74
0,2.0,75,39.43,-94.2
0,0.11,80,44.9213,-95.7191
0,0.5,100,37.4947,-90.0228
0,0.1,50,38.68,-104.03
0,0.64,150,34.9171,-77.9365
0,5.74,125,38.3,-84.2477
0,0.05,10,30.28,-93.46
0,0.1,40,40.45,-96.17
0,0.33,25,38.48,-95.29
0,3.27,100,42.97,-95.78
0,0.1,0,32.92,-95.88
0,1.0,20,29.95,-92.08
0,0.3,30,36.62,-76.63
0,9.63,440,31.3707,-89.8349
0,3.15,250,31.533,-88.6654
0,0.1,20,41.82,-101.35
0,5.0,20,43.42,-85.8
0,6.15,1200,38.4739,-99.1495
2,34.0,880,45.78,-92.65
0,0.5,50,39.37,-85.53
0,0.3,50,28.8,-81.87
0,0.2,30,45.78,-93.7
0,0.12,10,31.88,-85.11
0,3.96,150,41.4345,-90.7256
0,1.1,50,37.2972,-86.3676
0,0.19,100,31.1183,-102.238
0,4.0,40,27.38,-81.03
0,0.09,50,34.704,-81.567
0,0.5,50,43.09,-95.69
0,7.51,100,34.0748,-84.3255
0,0.2,30,39.52,-102.75
0,5.88,500,37.2112,-90.3706
0,16.0,50,35.48,-86.47
0,0.5,50,38.38,-78.25
0,0.51,120,41.2359,-87.6948
0,1.97,75,41.48,-87.66
0,0.1,5,27.03,-82.13
0,4.4,20,34.6028,-77.7754
0,0.1,50,43.35,-96.04
0,0.5,50,38.12,-93.27
0,1.7,30,34.926,-99.328
0,0.5,10,43.48,-76.73
0,0.1,50,42.4,-96.4
0,0.1,30,41.4,-109.33
0,0.01,25,41.6372,-98.5321
0,1.0,20,30.08,-91.9
0,2.55,30,44.141000000000005,-101.704
0,6.0,80,34.13,-87.87
0,8.0,10,34.8,-76.45
0,0.1,50,29.924,-92.6714
0,4.62,500,31.36,-92.48700000000001
0,1.2,120,38.1986,-85.7726
0,5.05,200,42.9705,-90.2243
0,0.1,50,35.27,-98.0
0,1.5,50,34.88,-92.53
0,12.92,200,31.49,-97.67
0,0.73,20,38.6161,-88.693
0,0.5,50,37.55,-77.45
0,2.5,40,39.25,-93.68
0,0.1,50,40.1,-99.83
0,1.8,200,41.0609,-96.6082
0,0.55,50,35.8641,-100.0027
0,1.88,100,35.74,-83.179
0,0.11,10,38.7531,-92.059
0,1.0,100,38.15,-78.67
0,0.5,50,41.4641,-89.0885
0,0.1,10,30.94,-92.94
0,3.38,300,36.63,-90.52
0,0.1,20,40.03,-104.37
0,5.8,30,33.03,-93.9
0,1.29,100,42.516000000000005,-97.1589
0,0.2,50,31.12,-85.08
0,0.05,10,27.1393,-80.1901
0,0.1,10,36.28,-86.58
0,0.27,50,37.1309,-97.0716
0,0.29,25,33.553,-97.1835
0,0.2,0,29.4,-95.83
0,0.1,100,30.9895,-89.5605
1,15.0,150,47.64,-96.18
0,0.5,73,33.47,-98.45
0,1.43,150,36.64,-88.16
0,10.0,120,39.05,-92.35
0,31.4,2640,36.1778,-94.531
0,4.0,150,40.45,-96.38
0,0.48,25,31.4122,-89.1959
0,0.1,20,41.07,-72.42
2,13.6,1000,36.106,-82.70200000000001
0,0.51,50,38.2517,-84.4504
0,0.1,30,45.12,-93.33
0,10.17,250,36.569,-89.1867
0,0.5,50,39.15,-96.92
0,0.1,10,31.25,-82.25
0,0.2,50,33.32,-82.1
0,0.5,30,39.2,-83.5
0,0.1,75,36.71,-101.56
0,0.1,50,40.23,-103.2
0,1.0,40,33.66,-90.36
0,1.0,50,33.37,-91.0
0,0.5,100,35.3982,-96.0558
0,2.0,20,26.47,-80.07
0,0.52,10,41.13,-102.36
0,0.3,30,27.33,-82.42
0,4.1,100,41.91,-94.91
0,0.8,70,33.33,-102.35
0,0.75,50,35.75,-99.69
0,5.59,465,33.326,-86.9965
0,3.0,75,33.4,-90.15
0,0.6,40,30.9,-84.57
0,3.0,75,33.05,-80.25
0,0.12,25,41.0131,-81.5541
0,0.42,25,30.8309,-93.9739
0,0.2,30,25.8,-80.12
0,0.96,600,34.2804,-90.7728
0,0.3,200,33.88,-86.62
0,0.19,50,33.1223,-86.9194
0,1.0,50,36.57,-80.48
0,15.06,100,38.01,-91.89
0,0.01,5,28.83,-95.8209
0,0.1,80,32.3,-102.17
0,0.3,30,40.38,-76.23
0,1.9,75,31.96,-90.39
0,10.0,400,34.27,-89.23
0,0.1,20,40.66,-101.82
0,0.7,125,44.4514,-87.5222
0,10.0,400,36.6946,-98.5168
0,0.3,20,35.85,-97.12
0,0.5,200,32.13,-83.5
0,8.39,400,39.6301,-89.2008
0,1.58,150,41.0026,-99.7586
0,8.97,200,35.658,-78.041
0,1.0,50,37.97,-103.72
0,2.0,40,36.53,-80.57
0,0.3,135,40.0346,-82.9488
0,8.52,125,32.4623,-96.90899999999999
0,8.88,700,33.267,-91.5019
0,4.55,50,48.36,-100.9
0,0.1,50,34.38,-112.55
0,0.9,150,31.551,-88.28200000000001
0,0.53,20,40.7793,-91.61
0,2.0,30,29.26,-94.94
0,2.5,60,38.55,-89.57
0,1.5,125,45.87,-89.7
0,2.0,150,39.78,-75.77
3,18.0,200,28.48,-81.72
0,0.1,0,47.77,-117.45
0,0.1,50,39.93,-104.57
0,0.13,50,39.21,-93.52
0,0.22,50,35.207,-101.12700000000001
0,0.2,30,42.8,-94.75
0,5.0,30,48.55,-98.0
0,0.64,100,30.81,-81.5
0,0.66,25,39.5586,-100.3
0,0.75,100,40.7845,-73.8443
0,20.28,300,34.624,-85.8542
0,0.5,20,35.28,-78.93
0,4.43,20,45.2761,-95.6648
0,8.86,50,33.4979,-80.2256
0,0.2,100,36.6797,-97.45
0,1.7,25,39.1734,-97.8654
0,4.06,150,31.44,-100.52
0,5.53,150,39.2072,-76.9451
0,3.1,75,40.3013,-86.9467
0,6.53,100,33.1431,-81.9098
0,0.04,25,40.8,-88.64
0,0.2,25,47.88,-95.02
0,0.5,100,45.27,-90.35
0,3.0,50,35.25,-80.82
0,1.0,220,40.73,-73.76
0,2.0,40,28.98,-81.43
0,6.25,400,42.85,-85.7
0,1.2,100,36.05,-86.75
0,2.77,100,32.51,-85.05
0,0.2,30,37.2,-84.53
0,0.5,50,39.67,-77.18
0,3.51,150,34.624,-88.2287
0,0.01,50,36.7707,-103.9517
0,2.0,300,40.2,-95.28
0,0.01,50,31.23,-81.94
0,0.1,25,48.9,-97.25
0,3.0,100,37.37,-77.52
0,6.2,300,38.12,-102.77
0,0.2,50,35.78,-102.05
1,8.88,400,30.8154,-97.1175
0,2.56,800,42.12,-77.02
0,3.59,150,37.8411,-96.3154
0,0.2,20,30.38,-89.08
0,6.6,700,35.6332,-94.4718
0,0.02,10,31.81,-96.77
0,5.3,280,32.0177,-94.6932
0,17.0,750,36.465,-96.57600000000001
0,25.55,500,42.276,-104.1957
0,2.0,50,40.15,-93.78
0,9.16,250,34.1839,-88.9627
0,8.1,900,38.7,-99.73
0,6.0,10,26.63,-82.13
0,2.41,150,35.2105,-91.6726
0,0.2,15,33.95,-89.0
0,0.02,35,31.3841,-82.9376
0,2.0,30,35.172,-96.5344
0,0.01,50,33.64,-85.68
0,0.15,50,43.03,-95.95
0,2.0,50,41.62,-98.53
0,5.0,70,39.33,-76.53
0,0.3,25,33.1215,-95.8967
0,0.2,75,29.5691,-95.2846
0,0.01,50,39.529,-105.03
0,7.61,440,36.91,-91.93
0,1.0,150,34.5,-79.83
0,22.21,420,30.4025,-85.0746
0,0.36,25,33.988,-84.995
0,1.41,100,36.5972,-88.3223
0,48.02,1720,37.6134,-99.3765
0,0.5,75,37.28,-102.47
0,0.5,40,30.42,-86.72
0,0.1,10,37.4,-94.17
0,2.22,25,35.8233,-101.984
0,0.1,50,39.95,-104.73
0,2.5,250,37.05,-77.95
0,1.0,50,38.62,-77.3
0,0.59,50,34.9501,-101.7826
0,0.2,20,47.52,-110.2
0,53.5,280,39.47,-93.4
0,0.5,50,35.63,-95.65
0,0.1,0,34.07,-79.77
0,0.27,30,42.3439,-93.0509
0,0.2,50,39.28,-101.72
0,0.1,20,33.6,-97.15
0,0.2,20,28.95,-96.07
0,0.5,50,31.52,-83.8
0,25.2,550,37.53,-91.02
0,1.0,30,34.68,-87.67
0,0.83,65,37.8,-96.77
0,3.15,50,39.8563,-97.8952
0,3.98,75,33.3862,-94.2015
0,1.62,60,37.25,-79.97
0,0.5,150,34.8645,-97.0663
0,18.5,200,35.8,-93.35
0,0.3,80,42.0,-72.9
0,3.0,200,40.6,-77.27
0,1.86,75,26.11,-80.55
0,1.5,50,35.45,-96.17
0,0.12,25,33.9735,-88.2286
0,7.5,400,32.48,-93.75
0,2.4,50,46.2625,-85.7272
0,0.01,25,45.3675,-104.0981
0,0.24,50,37.6042,-100.535
0,8.49,50,38.0653,-94.2225
0,5.33,100,30.5383,-91.7789
0,3.0,50,36.82,-77.78
0,10.9,75,34.683,-86.819
0,4.0,220,36.1,-87.7
0,0.56,50,35.7491,-101.25299999999999
0,0.3,75,39.13,-105.11
0,1.0,75,37.13,-102.58
0,22.0,300,35.42,-89.18
0,0.1,50,36.73,-110.25
0,2.04,390,33.6108,-94.6584
0,3.5,75,38.75,-77.48
0,0.1,10,25.42,-80.52
0,9.0,13,48.73,-101.57
0,3.5,100,30.5,-96.68
0,0.2,100,43.2553,-99.9198
0,0.5,100,30.3,-102.87
0,0.02,10,40.95,-100.87
0,14.0,100,41.7599,-94.0454
0,6.37,100,34.2548,-86.4307
0,7.9,175,35.05,-86.3
0,0.77,20,26.5524,-97.78
0,0.1,50,40.37,-95.08
0,0.1,30,37.0,-88.83
0,0.2,50,37.87,-105.95
0,0.5,45,36.67,-83.85
0,1.0,25,38.78,-101.78
0,1.31,600,30.6708,-94.4198
0,0.5,10,30.23,-92.27
0,4.0,30,39.85,-76.7
0,1.0,30,37.85,-83.87
0,3.0,50,30.2,-98.3
0,1.0,100,32.92,-102.9
0,0.1,30,41.75,-103.22
0,3.16,100,39.6849,-74.2688
0,6.0,100,38.33,-77.37
0,0.97,75,35.3763,-92.5659
0,1.0,50,41.13,-94.73
0,0.43,100,37.0349,-93.3719
0,0.2,23,36.68,-84.47
0,5.0,440,34.35,-80.42
0,0.1,100,39.63,-88.17
0,3.14,20,32.999,-98.78399999999999
7,15.0,300,31.02,-84.2
0,0.01,50,39.65,-103.08
0,0.1,20,35.6,-77.6
0,0.2,20,29.22,-100.1
0,1.0,50,36.1,-83.55
0,1.49,300,43.0772,-89.3696
0,8.73,250,38.1,-83.83
0,4.32,520,41.9562,-83.4321
0,0.32,50,45.0265,-92.4661
0,0.1,50,35.65,-110.5
0,1.5,100,44.7,-94.62
0,6.0,1760,41.48,-97.3
0,1.0,10,35.27,-111.52
0,4.6,50,37.5155,-98.9246
0,15.5,650,35.4898,-96.4835
0,0.2,50,42.62,-113.67
0,0.76,100,29.592,-95.5819
0,0.1,50,40.1,-104.501
0,2.0,15,36.18,-97.96
0,1.5,100,32.28,-90.82
0,0.11,25,38.6761,-101.3447
0,3.5,100,36.4145,-83.3371
0,0.05,30,36.9055,-88.0902
0,2.0,100,30.3,-83.1
0,1.0,100,27.42,-98.82
0,3.0,100,37.68,-87.9
0,2.27,144,32.6071,-93.8777
0,3.82,50,37.74,-76.55
0,12.62,95,43.2975,-92.4343
0,3.54,200,43.3497,-101.21799999999999
0,0.1,20,30.085,-95.4498
0,15.5,300,38.3,-92.7
2,13.79,250,32.61,-83.08
0,2.92,75,41.4929,-73.5854
0,0.94,50,30.0614,-90.699
0,8.58,50,27.54,-82.2
0,1.79,75,31.6706,-101.6766
0,1.05,75,37.43,-102.14
0,0.55,150,30.611,-97.805
0,2.0,100,37.72,-103.03
0,0.2,40,34.52,-117.2
0,5.0,75,38.99,-101.58
0,0.2,50,35.4932,-93.7045
0,0.1,30,31.32,-91.53
0,4.4,1000,34.899,-94.9094
0,0.1,10,34.75,-76.53
0,6.64,250,37.1849,-88.7949
0,2.2,150,41.3591,-81.4981
0,9.0,100,35.43,-95.72
0,0.25,50,30.6695,-89.4527
0,0.1,10,42.35,-98.17
0,2.0,100,35.13,-81.25
0,0.5,50,38.1035,-100.082
0,9.0,350,34.5,-99.92
0,0.3,20,27.9,-80.5
0,0.1,20,39.98,-88.95
0,5.0,100,42.35,-96.12
0,6.5,50,30.07,-83.58
0,3.0,150,47.78,-96.49
0,2.0,440,40.92,-77.77
0,0.1,20,38.48,-101.92
0,10.89,75,41.74,-93.03
0,0.1,0,43.3,-100.83
0,1.28,50,38.68,-100.4
0,2.7,30,33.05,-93.97
0,0.5,50,27.47,-80.33
0,1.46,50,43.5129,-93.7331
0,1.5,67,40.35,-74.33
0,0.1,0,18.3,-67.18
0,0.01,20,30.14,-84.91
0,0.1,10,34.82,-96.52
0,0.5,80,29.07,-80.93
0,0.1,20,34.55,-102.38
0,0.1,0,47.13,-109.68
0,5.0,75,37.2543,-92.3271
0,1.8,30,35.45,-91.25
0,6.94,400,36.302,-85.4673
1,10.9,660,34.67,-85.84
0,6.0,150,35.53,-97.85
0,1.62,300,42.2902,-85.1993
0,0.5,30,27.63,-80.43
0,0.1,20,31.33,-87.12
0,0.1,30,39.55,-104.25
0,0.5,20,34.24,-82.31
0,0.2,20,33.37,-98.77
0,1.96,150,32.9312,-96.4864
0,0.2,50,38.1,-99.75
0,0.79,100,42.6865,-89.0993
0,0.2,30,37.52,-88.17
0,0.1,30,40.12,-102.58
0,9.0,200,43.87,-95.3
0,1.42,25,39.0222,-102.49600000000001
0,0.2,40,42.92,-88.25
0,0.02,20,41.8788,-99.9388
0,13.0,150,36.57,-79.75
0,1.0,20,47.4523,-96.6788
0,0.11,30,29.7,-95.76
0,0.5,10,44.28,-105.73
0,10.1,300,41.07,-73.87
0,0.8,50,43.97,-96.97
0,0.01,75,34.0054,-81.278
0,0.1,10,42.92,-100.39
0,0.5,200,35.08,-100.52
0,1.0,75,33.87,-85.2
0,1.45,20,36.123,-97.69
0,1.0,75,43.37,-89.65
0,1.0,40,32.63,-80.57
0,0.37,40,36.9343,-82.6329
0,1.0,200,43.73,-95.12
0,6.44,200,37.11,-93.53
0,0.2,50,38.7,-94.97
0,3.2,50,41.828,-72.357
0,0.01,10,41.6734,-99.37
0,0.2,100,39.32,-104.03
0,16.58,300,36.5419,-78.8707
0,1.0,30,40.87,-109.2
0,0.2,50,46.72,-95.9
0,5.0,50,47.85,-117.52
0,1.74,30,32.4444,-99.41799999999999
0,1.0,100,38.1,-88.17
0,0.1,10,42.47,-91.88
0,0.1,50,39.95,-104.17
0,0.1,20,43.22,-93.67
0,3.58,50,38.189,-89.816
0,2.0,75,34.88,-79.98
0,9.0,50,38.92,-89.55
0,0.1,20,32.18,-98.97
0,2.0,150,48.2,-97.13
0,0.1,30,44.08,-88.23
0,0.2,25,33.17,-87.9
0,0.33,50,37.3244,-95.3215
0,0.51,125,42.825,-89.7828
36,37.0,1430,35.13,-97.85
0,3.0,100,34.25,-96.57
0,1.8,75,32.5405,-95.8429
0,0.1,10,40.87,-96.43
0,0.5,30,41.2,-99.6
0,0.7,75,43.516,-96.7611
0,0.5,50,29.87,-90.97
0,3.0,75,39.08,-92.78
0,0.1,30,39.7,-104.05
0,6.23,100,45.53,-95.12
0,1.3,50,38.8,-83.6
0,0.09,50,33.7279,-94.2339
0,3.8,100,35.63,-84.13
0,5.45,65,41.4611,-92.9974
0,0.5,55,37.77,-97.57
0,0.3,75,35.1086,-94.9121
0,0.3,10,28.55,-82.5
0,0.2,30,46.1,-97.78
0,9.43,150,38.96,-77.92
0,0.5,50,47.87,-121.73
0,0.2,50,48.57,-107.33
0,4.0,400,37.2,-93.08
0,8.0,350,32.75,-81.65
0,0.36,50,38.9534,-98.5429
0,2.44,30,44.6038,-108.31299999999999
0,4.72,100,37.0814,-93.4471
0,4.0,100,26.25,-81.77
0,2.08,100,41.14,-92.35
0,2.0,30,35.85,-101.45
0,17.0,530,36.83,-92.98
0,0.46,200,32.05,-87.82
0,0.2,20,35.38,-93.37
0,34.1,100,41.92,-94.08
0,0.1,50,43.55,-96.95
0,5.43,50,41.3,-103.57
0,0.1,10,35.23,-88.62
0,4.5,50,35.63,-98.12
0,1.57,200,42.5262,-74.579
0,1.31,150,40.5597,-84.2593
0,0.1,30,27.58,-82.52
0,3.26,50,36.35,-86.67
0,0.3,23,39.1,-77.97
0,23.0,250,30.95,-100.73
0,0.77,75,37.7972,-96.8956
0,3.5,100,39.92,-81.52
0,0.2,75,40.25,-87.07
0,0.0,40,48.08,-100.22
0,4.6,50,32.55,-94.55
0,0.1,50,33.37,-85.27
0,1.21,50,44.29,-88.0
0,2.97,250,37.6511,-87.1286
0,0.2,100,35.2,-85.93
0,6.0,50,34.95,-79.27
0,2.0,50,46.6,-96.97
0,3.5,75,37.3981,-100.978
0,2.0,40,34.47,-77.88
0,4.0,300,34.38,-102.4
0,0.81,75,37.2976,-96.6361
0,6.0,70,33.97,-85.38
0,1.39,100,34.8095,-81.20100000000001
0,4.19,100,41.4869,-103.64
0,0.3,10,44.97,-97.45
0,0.1,30,40.53,-84.38
0,1.0,30,37.5465,-87.5021
0,6.0,100,44.4,-93.72
0,0.21,30,45.2484,-93.1623
0,0.1,25,35.55,-100.63
0,1.0,40,29.07,-99.0
0,0.2,50,39.8184,-88.88
0,0.1,50,39.98,-104.13
0,0.1,50,44.97,-94.2
0,1.91,75,45.9763,-95.5803
0,0.2,20,29.0,-82.17
